Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T0394,9/19/2023,C2968,Tablet,266,444.15,PayPal,Completed
T0395,3/13/2020,C4592,Laptop,223,55.875,Cash,Completed
T0397,8/30/2021,Unknown,Smartphone,-3,133.16,PayPal,Completed
T0398,7/24/2022,C1737,Tablet,9,911.54,Cash,Completed
T0399,7/24/2022,Unknown,Laptop,6,931.52,Cash,Completed
T0403,12/8/2021,C3011,Headphones,6,-52.565,Cash,Pending
T0404,7/24/2022,C1601,Tablet,528,61.28,PayPal,Pending
T0405,7/24/2022,C2105,Coffee Machine,779,-53.65,Credit Card,Completed
T0406,7/24/2022,C2117,Coffee Machine,340,641.62,Credit Card,Completed
T0407,7/24/2022,C2883,Laptop,-5,801.15,Credit Card,Completed
T0408,3/8/2022,C2342,Smartphone,199,62.87,Credit Card,Completed
T0409,7/24/2022,C3422,Coffee Machine,-10,53.48,PayPal,Completed
T0410,12/24/2020,C3413,Coffee Machine,253,-53.65,PayPal,Completed
T0411,8/20/2021,C842,Laptop,2,-398.52,Credit Card,Completed
T0412,7/24/2022,C1603,Smartphone,-3,62.87,PayPal,Completed
T0413,7/24/2022,C946,Laptop,582,843.02,PayPal,Completed
T0414,7/24/2022,C424,Laptop,4,-649.58,Credit Card,Completed
T0415,7/24/2022,C3427,Headphones,249,-850.27,Credit Card,Pending
T0416,7/24/2022,C3152,Smartphone,511,62.87,Cash,Completed
T0417,7/24/2022,C3776,Coffee Machine,-9,424.75,PayPal,Completed
T0418,7/24/2022,C426,Coffee Machine,6,801.34,Credit Card,Pending
T0421,7/21/2023,C4963,Headphones,-4,-52.565,Cash,Pending
T0422,7/24/2022,C432,Smartphone,-4,62.87,Credit Card,Completed
T0423,12/20/2021,C898,Headphones,-4,-552.08,Credit Card,Pending
T0424,7/24/2022,C2158,Coffee Machine,6,643.57,Credit Card,Completed
T0425,7/24/2022,C559,Coffee Machine,549,-976.65,PayPal,Completed
T0426,7/25/2024,C1385,Tablet,6,-58.515,PayPal,Completed
T0427,7/24/2022,C2158,Headphones,-9,531.11,Credit Card,Completed
T0428,7/24/2022,C2950,Smartphone,331,-269.67,Cash,Failed
T0429,7/24/2022,C3847,Tablet,6,-298.41,Credit Card,Failed
T0430,7/24/2022,C2109,Coffee Machine,10,-636.79,PayPal,Failed
T0431,1/10/2024,C1515,Tablet,701,-877.26,Credit Card,Pending
T0432,7/24/2022,C1006,Headphones,675,-760.5,Credit Card,Completed
T0433,7/24/2022,C052,Laptop,-5,55.875,Credit Card,Failed
T0434,9/14/2021,C4958,Tablet,-4,-830.75,Credit Card,Completed
T0435,7/24/2022,C2659,Smartphone,-10,62.87,PayPal,Pending
T0436,8/24/2022,C573,Headphones,583,-52.565,PayPal,Failed
T0437,7/24/2022,C4213,Tablet,269,71.97,Credit Card,Completed
T0438,7/24/2022,C1459,Laptop,1,55.875,PayPal,Completed
T0439,7/24/2022,C3755,Smartphone,582,-589.01,Credit Card,Completed
T0440,7/24/2022,C1620,Laptop,-9,55.875,PayPal,Completed
T0441,4/28/2021,C1822,Laptop,598,175.66,Credit Card,Completed
T0442,7/24/2022,C985,Tablet,726,-162.39,PayPal,Failed
T0443,9/20/2022,C1659,Coffee Machine,3,-158.6,Cash,Completed
T0444,7/24/2022,Unknown,Coffee Machine,476,-500.18,PayPal,Failed
T0445,7/24/2022,C2279,Tablet,9,-924.43,Cash,Pending
T0446,7/24/2022,C2425,Laptop,197,449.4,PayPal,Failed
T0447,7/24/2022,C1546,Tablet,-3,-58.515,Credit Card,Completed
T0448,1/12/2024,C4227,Headphones,1,-828.79,Credit Card,Completed
T0449,4/18/2024,C1428,Headphones,908,-664.37,Credit Card,Pending
T0450,7/24/2022,C3201,Smartphone,6,192.3,Credit Card,Completed
T0451,7/24/2022,Unknown,Coffee Machine,-6,-797.02,Credit Card,Completed
T0452,7/24/2022,C1047,Coffee Machine,5,55.56,Credit Card,Completed
T0453,7/24/2022,C3641,Headphones,1,960.58,PayPal,Failed
T0454,7/24/2022,C2570,Tablet,2,-58.515,Credit Card,Completed
T0455,7/24/2022,C799,Smartphone,-2,62.87,Credit Card,Completed
T0457,7/24/2022,C038,Headphones,153,-52.565,Credit Card,Failed
T0458,6/2/2020,C1744,Laptop,8,55.875,Cash,Completed
T0459,7/24/2022,C1485,Smartphone,-4,-620.44,Credit Card,Completed
T0460,7/24/2022,C3169,Coffee Machine,10,-272.76,PayPal,Failed
T0461,7/24/2022,C3123,Smartphone,-6,62.87,Credit Card,Pending
T0462,7/24/2022,C762,Headphones,4,219.89,Credit Card,Failed
T0463,7/24/2022,C4563,Tablet,820,-58.515,Credit Card,Completed
T0464,6/7/2021,C1343,Headphones,3,644.45,Credit Card,Completed
T0465,7/24/2022,C4371,Laptop,-8,443.11,PayPal,Completed
T0466,7/27/2023,C2554,Headphones,-9,-641.49,PayPal,Completed
T0467,7/24/2022,C3748,Coffee Machine,9,-53.65,PayPal,Completed
T0468,4/2/2022,C2171,Coffee Machine,-4,632.65,PayPal,Completed
T0469,7/24/2022,C794,Smartphone,6,-387.44,PayPal,Completed
T0470,7/24/2022,C4133,Headphones,488,-52.565,PayPal,Failed
T0471,7/24/2022,C3246,Smartphone,8,62.87,Credit Card,Completed
T0472,7/24/2022,C2034,Laptop,6,55.875,PayPal,Completed
T0473,7/24/2022,C3037,Headphones,-3,622.99,Cash,Completed
T0474,7/24/2022,C1854,Coffee Machine,-3,825.18,PayPal,Pending
T0475,8/27/2020,C3914,Tablet,3,73.31,PayPal,Completed
T0476,7/24/2022,C1790,Coffee Machine,-7,351.29,PayPal,Completed
T0477,7/24/2022,C3347,Headphones,-2,-52.565,Credit Card,Completed
T0478,6/26/2024,C4896,Headphones,178,124.31,Cash,Completed
T0479,7/24/2022,C1634,Coffee Machine,5,392.56,Credit Card,Completed
T0480,7/24/2022,C1831,Laptop,129,-643.3,Credit Card,Completed
T0481,7/24/2022,Unknown,Smartphone,-6,848.34,PayPal,Pending
T0482,7/24/2022,C708,Laptop,374,-971.09,Credit Card,Pending
T0483,7/24/2022,C2222,Coffee Machine,-8,-604.33,PayPal,Completed
T0484,3/21/2021,Unknown,Smartphone,-2,214.54,PayPal,Completed
T0485,7/24/2022,C4043,Coffee Machine,331,117.11,PayPal,Failed
T0486,1/1/2021,C1245,Laptop,-3,954.28,Cash,Completed
T0487,7/24/2022,C4321,Smartphone,-5,62.87,Credit Card,Completed
T0488,7/24/2022,C4096,Tablet,7,256.39,PayPal,Pending
T0489,4/2/2021,C1507,Smartphone,567,-534.75,PayPal,Completed
T0490,7/24/2022,C1917,Headphones,-7,-52.565,Credit Card,Completed
T0491,7/24/2022,C4199,Headphones,-4,360.08,PayPal,Completed
T0492,7/24/2022,C3936,Smartphone,6,814.02,PayPal,Completed
T0493,7/24/2022,C1760,Headphones,-9,-687.91,Cash,Pending
T0494,7/24/2022,Unknown,Laptop,733,55.875,Credit Card,Completed
T0495,7/24/2022,C3530,Laptop,929,55.875,Cash,Pending
T0496,7/24/2022,Unknown,Headphones,-3,-757.19,PayPal,Completed
T0497,2/24/2020,C3523,Headphones,-3,-985.75,PayPal,Completed
T0498,7/24/2022,C4250,Coffee Machine,-10,-481.43,PayPal,Completed
T0499,7/24/2022,C613,Tablet,-4,296.68,PayPal,Pending
T0500,1/23/2020,C1891,Smartphone,-5,62.87,PayPal,Failed
T0501,7/24/2022,C2874,Headphones,8,621.61,Credit Card,Completed
T0502,7/24/2022,C3334,Headphones,6,-693.05,Credit Card,Pending
T0503,7/24/2022,C4352,Tablet,-6,-58.515,PayPal,Completed
T0504,7/24/2022,Unknown,Coffee Machine,6,-254.51,PayPal,Failed
T0505,7/24/2022,C1114,Laptop,702,55.875,Credit Card,Pending
T0506,12/26/2020,Unknown,Smartphone,10,62.87,PayPal,Pending
T0507,7/24/2022,C4591,Laptop,5,-911.03,PayPal,Pending
T0508,4/27/2021,C4416,Headphones,578,-52.565,Credit Card,Completed
T0509,7/24/2022,C1117,Smartphone,119,-575.34,Credit Card,Completed
T0510,7/24/2022,C2362,Tablet,6,-461.5,Credit Card,Completed
T0511,7/24/2022,C4419,Coffee Machine,6,-53.65,Credit Card,Completed
T0512,7/24/2022,C2148,Headphones,-3,-52.565,Cash,Failed
T0513,7/24/2022,C919,Coffee Machine,-10,382.4,Cash,Completed
T0514,7/24/2022,C2850,Headphones,-8,-52.565,PayPal,Completed
T0515,7/24/2022,C4635,Headphones,-10,551.91,Cash,Pending
T0516,7/24/2022,C2937,Tablet,862,683.56,PayPal,Completed
T0517,7/24/2022,C2709,Coffee Machine,152,192.49,Credit Card,Completed
T0519,6/11/2023,Unknown,Laptop,3,571.8,PayPal,Completed
T0520,7/24/2022,C3992,Headphones,542,341.75,Cash,Completed
T0521,1/9/2020,C745,Coffee Machine,-10,-145.83,PayPal,Completed
T0522,7/24/2022,C274,Headphones,421,-52.565,Credit Card,Pending
T0523,9/8/2022,C063,Coffee Machine,-4,298.16,Cash,Pending
T0524,4/9/2021,C2023,Headphones,849,-500,PayPal,Completed
T0525,9/9/2024,C2309,Smartphone,6,-104.36,PayPal,Failed
T0526,12/11/2024,C3889,Coffee Machine,3,901.39,PayPal,Failed
T0527,6/11/2020,C4693,Headphones,-7,-111.37,Cash,Failed
T0529,7/24/2022,C965,Laptop,9,-914.23,Cash,Completed
T0530,7/24/2022,C2610,Headphones,10,-869.68,Cash,Completed
T0531,4/18/2022,C090,Headphones,-8,-52.565,Credit Card,Completed
T0532,6/21/2024,C979,Smartphone,8,163.12,PayPal,Completed
T0533,7/24/2022,C4345,Smartphone,-6,463.81,Credit Card,Completed
T0534,4/18/2023,C2446,Smartphone,451,318.05,PayPal,Failed
T0535,7/24/2022,C1538,Coffee Machine,770,-419.13,PayPal,Pending
T0536,12/26/2023,C193,Headphones,661,496.02,PayPal,Completed
T0537,7/24/2022,C1270,Headphones,1,997.81,Credit Card,Completed
T0538,7/24/2022,C2799,Coffee Machine,-6,-53.65,Credit Card,Completed
T0539,7/24/2022,C4347,Headphones,-7,-52.565,PayPal,Completed
T0540,7/24/2022,C3488,Laptop,869,-598.35,PayPal,Failed
T0541,7/24/2022,C3293,Tablet,-1,-58.515,Credit Card,Pending
T0542,11/9/2022,C2130,Laptop,-6,500.01,Credit Card,Failed
T0543,3/13/2020,C3429,Headphones,-7,100.19,Credit Card,Failed
T0544,7/24/2022,C4373,Smartphone,2,-51.99,PayPal,Completed
T0545,7/24/2022,C2184,Smartphone,563,-179.34,Cash,Pending
T0546,7/24/2022,C3269,Laptop,574,87.38,Credit Card,Completed
T0547,7/24/2022,C1632,Headphones,1,-265.07,Cash,Completed
T0548,7/24/2022,C3568,Tablet,7,422,Cash,Failed
T0549,7/24/2022,C2452,Smartphone,10,-165.35,Credit Card,Completed
T0550,7/24/2022,Unknown,Tablet,-10,-233.02,Credit Card,Completed
T0551,10/20/2024,C1351,Coffee Machine,7,677.9,PayPal,Completed
T0552,7/24/2022,C4861,Headphones,10,-52.565,Credit Card,Pending
T0553,7/24/2022,C4337,Headphones,6,-52.565,Cash,Completed
T0554,7/24/2022,C1454,Laptop,9,55.875,PayPal,Failed
T0555,7/24/2022,C168,Coffee Machine,721,-191.37,Credit Card,Completed
T0556,7/24/2022,C419,Coffee Machine,9,-53.65,PayPal,Completed
T0557,7/24/2022,Unknown,Smartphone,9,-879.23,Credit Card,Pending
T0558,7/24/2022,C3593,Laptop,-7,55.875,PayPal,Completed
T0559,7/24/2022,C3570,Smartphone,950,62.87,PayPal,Pending
T0560,7/24/2022,C3672,Headphones,887,176.89,PayPal,Completed
T0561,7/24/2022,C1014,Smartphone,815,178.71,PayPal,Failed
T0562,7/24/2022,C4611,Tablet,635,-463.67,PayPal,Completed
T0563,7/24/2022,C4369,Tablet,852,369.22,Cash,Pending
T0564,7/24/2022,C1719,Headphones,-5,-52.565,Cash,Completed
T0565,11/25/2023,C577,Headphones,777,740.84,PayPal,Failed
T0567,7/24/2022,C4385,Headphones,6,-737.26,PayPal,Failed
T0568,7/24/2022,C2090,Coffee Machine,3,927.98,PayPal,Completed
T0569,7/24/2024,C4392,Headphones,659,-52.565,PayPal,Completed
T0570,7/24/2022,C4370,Coffee Machine,-5,-53.65,PayPal,Pending
T0571,7/24/2022,C3260,Headphones,974,885.87,PayPal,Completed
T0572,7/24/2022,C2175,Smartphone,5,297.41,PayPal,Completed
T0573,7/24/2022,C473,Tablet,-6,186.39,Credit Card,Completed
T0574,7/24/2022,C672,Laptop,3,918.36,Credit Card,Failed
T0576,10/21/2020,C3653,Laptop,487,-462.56,Cash,Failed
T0577,7/24/2022,Unknown,Smartphone,-1,306.8,Credit Card,Completed
T0578,7/24/2022,C1265,Coffee Machine,-10,650.26,PayPal,Completed
T0579,10/11/2020,C4392,Coffee Machine,7,-53.65,Cash,Completed
T0580,7/24/2022,C747,Smartphone,-3,-583.84,PayPal,Completed
T0581,12/21/2023,C4091,Smartphone,3,62.87,Credit Card,Completed
T0582,7/24/2022,C1054,Coffee Machine,-5,-615.61,Credit Card,Failed
T0583,7/24/2022,C3821,Tablet,958,-923.23,Credit Card,Failed
T0584,7/24/2022,C4696,Coffee Machine,-1,-53.65,Credit Card,Pending
T0585,7/24/2022,C4317,Laptop,306,55.875,PayPal,Completed
T0586,7/24/2022,C213,Smartphone,-10,62.87,Cash,Completed
T0587,3/21/2020,C4690,Headphones,5,-758.22,Credit Card,Failed
T0588,11/3/2020,C584,Tablet,3,-980.85,Credit Card,Completed
T0589,7/24/2022,C307,Smartphone,7,-633.45,PayPal,Completed
T0590,7/17/2021,C3832,Smartphone,9,62.87,Credit Card,Failed
T0591,7/24/2022,C1385,Laptop,279,55.875,PayPal,Completed
T0593,7/24/2022,C1265,Tablet,694,418.96,PayPal,Completed
T0594,7/24/2022,C2206,Tablet,-7,853.75,Credit Card,Completed
T0595,7/25/2024,C913,Headphones,-10,-52.565,Credit Card,Completed
T0596,5/25/2020,C4981,Smartphone,980,930.04,Credit Card,Failed
T0597,7/24/2022,C2006,Coffee Machine,332,-53.65,Credit Card,Failed
T0598,7/24/2022,C3212,Smartphone,-9,-282.22,Credit Card,Pending
T0600,7/24/2022,C3303,Tablet,744,-58.515,Credit Card,Completed
T0601,7/24/2020,C4698,Tablet,3,-436.73,Cash,Completed
T0602,7/24/2022,C2130,Smartphone,-3,62.87,PayPal,Pending
T0604,7/24/2022,C3635,Tablet,-2,958.77,Credit Card,Pending
T0605,12/2/2020,C4548,Tablet,1,-58.515,Cash,Failed
T0606,7/24/2022,C1394,Coffee Machine,3,-53.65,Cash,Completed
T0607,7/24/2022,C2992,Headphones,6,725.03,Credit Card,Completed
T0608,7/24/2022,C1157,Coffee Machine,-7,-53.65,PayPal,Pending
T0609,7/24/2022,C3993,Tablet,675,791.49,Cash,Failed
T0610,7/24/2022,C4186,Smartphone,5,-776.51,PayPal,Completed
T0611,7/24/2022,C1971,Headphones,582,-52.565,Credit Card,Failed
T0612,1/21/2024,C4847,Laptop,5,55.875,PayPal,Completed
T0613,1/23/2020,C2647,Smartphone,-6,62.87,PayPal,Completed
T0614,7/24/2022,C2261,Tablet,159,776.79,Credit Card,Pending
T0615,7/24/2022,C650,Smartphone,3,-942.14,Credit Card,Failed
T0617,7/24/2022,C661,Tablet,378,-674.12,Credit Card,Completed
T0618,7/24/2022,C1037,Coffee Machine,10,351.92,PayPal,Completed
T0619,7/24/2022,Unknown,Coffee Machine,6,-640.18,PayPal,Completed
T0620,7/24/2022,C3420,Laptop,-7,55.875,Credit Card,Completed
T0621,11/11/2022,C3537,Headphones,313,221.1,Cash,Completed
T0622,6/24/2023,C4001,Laptop,6,55.875,PayPal,Completed
T0623,7/24/2022,C3513,Coffee Machine,-10,-70.69,PayPal,Completed
T0624,7/24/2022,C1362,Laptop,6,-876.53,PayPal,Completed
T0626,7/24/2022,C359,Tablet,-7,-724.31,Credit Card,Completed
T0627,7/24/2022,C1671,Headphones,662,-60.58,Credit Card,Pending
T0628,11/8/2021,C3224,Tablet,-4,-967.4,Credit Card,Completed
T0629,7/24/2022,C3711,Headphones,10,-56.33,PayPal,Completed
T0630,7/24/2022,C530,Laptop,6,-220.01,PayPal,Completed
T0631,7/24/2022,C2746,Headphones,586,-369.34,Cash,Completed
T0632,4/13/2020,C1982,Headphones,638,362.29,Credit Card,Failed
T0633,7/24/2022,C2926,Laptop,407,-833.52,Cash,Completed
T0634,7/24/2022,C4719,Laptop,826,55.875,Credit Card,Failed
T0635,7/24/2022,C2327,Coffee Machine,306,437.38,Cash,Completed
T0636,7/24/2022,C4848,Coffee Machine,4,-544.26,PayPal,Failed
T0637,7/24/2022,C4796,Smartphone,911,-477.52,Credit Card,Completed
T0638,7/19/2024,C3044,Tablet,4,464.52,PayPal,Completed
T39999,7/24/2022,C3065,Tablet,872,-58.515,PayPal,Completed
T0641,7/15/2024,C2354,Laptop,-7,64.17,PayPal,Completed
T0642,11/17/2020,C4965,Tablet,-1,-378.96,Credit Card,Completed
T0643,4/9/2021,C4347,Laptop,-4,841.3,Cash,Failed
T0644,7/24/2022,C1576,Headphones,-1,-532.07,Credit Card,Completed
T37318,5/7/2021,C2292,Laptop,6,-240.64,Cash,Completed
T0648,7/24/2022,C904,Laptop,240,55.875,Credit Card,Failed
T0649,7/24/2022,C4739,Laptop,1,55.875,PayPal,Completed
T0650,7/24/2022,C3596,Headphones,-10,-196.93,PayPal,Completed
T0651,7/24/2022,C4638,Laptop,8,-838.82,PayPal,Completed
T0653,7/24/2022,C1919,Tablet,312,-156.84,Credit Card,Pending
T0654,7/24/2022,C1774,Smartphone,-10,945.32,Credit Card,Failed
T0655,7/24/2022,C496,Smartphone,5,772.7,PayPal,Completed
T0656,7/24/2022,C1574,Headphones,443,-200.6,PayPal,Completed
T0657,7/24/2022,C3153,Coffee Machine,123,-53.65,PayPal,Completed
T0658,7/24/2022,C3333,Laptop,212,-928.86,PayPal,Completed
T0660,7/24/2022,Unknown,Tablet,897,-900.02,Credit Card,Pending
T0661,7/22/2023,C3292,Coffee Machine,354,-53.65,Credit Card,Pending
T0662,7/24/2022,C4732,Laptop,-7,-148.38,Credit Card,Failed
T0663,7/24/2022,C4172,Coffee Machine,832,-53.65,Credit Card,Completed
T0664,7/12/2021,C124,Smartphone,-4,67.86,Cash,Completed
T0665,7/24/2022,C4901,Tablet,-2,366.28,PayPal,Pending
T0666,7/24/2022,C561,Laptop,-3,55.875,Credit Card,Completed
T0667,7/24/2022,C195,Laptop,381,-986.37,Credit Card,Pending
T0668,7/24/2022,C4075,Headphones,435,-496.21,PayPal,Completed
T0669,7/24/2022,C3559,Coffee Machine,2,-396.06,Credit Card,Failed
T0670,3/10/2020,C2551,Laptop,-5,889.43,Credit Card,Completed
T0671,7/24/2022,C653,Smartphone,-9,769.32,PayPal,Failed
T0672,7/24/2022,C4800,Headphones,4,913.14,Credit Card,Completed
T0673,7/24/2022,C3660,Coffee Machine,480,334.85,Credit Card,Failed
T0674,7/24/2022,C1771,Smartphone,213,62.87,Credit Card,Completed
T0675,7/28/2021,C2617,Laptop,2,235.73,Credit Card,Completed
T0676,7/24/2022,C3656,Laptop,288,-58.3,PayPal,Pending
T18030,9/28/2024,C018,Laptop,995,55.875,Credit Card,Completed
T0678,7/24/2022,C3766,Laptop,467,749.7,Credit Card,Completed
T0679,6/7/2022,C1139,Laptop,465,-658.46,PayPal,Completed
T0680,7/24/2022,C2628,Coffee Machine,868,-53.65,PayPal,Failed
T0681,7/24/2022,C4967,Smartphone,435,474.13,Credit Card,Failed
T0682,9/27/2020,C3166,Headphones,728,-276.47,Cash,Completed
T0683,7/24/2022,C4261,Laptop,-4,-951.18,Credit Card,Completed
T0684,7/24/2022,C522,Smartphone,-5,201.54,Credit Card,Completed
T0685,7/24/2022,C643,Smartphone,800,468.69,PayPal,Completed
T0686,7/24/2022,C4087,Coffee Machine,8,-265.11,Credit Card,Pending
T0687,7/24/2022,C1454,Coffee Machine,-6,-578.76,PayPal,Completed
T0688,12/21/2021,C2605,Headphones,-10,164.98,Credit Card,Failed
T0689,5/16/2021,C2384,Coffee Machine,-9,-382.75,Cash,Failed
T0690,7/24/2022,C4765,Headphones,-6,-52.565,PayPal,Completed
T0691,10/8/2021,C1483,Headphones,-5,-900.75,Cash,Completed
T0692,7/24/2022,C1293,Laptop,6,284.73,PayPal,Completed
T0693,7/24/2022,C3795,Headphones,3,-324.7,Credit Card,Completed
T0694,11/22/2024,C3375,Smartphone,3,62.87,Cash,Failed
T0695,3/10/2023,C028,Headphones,6,-316.18,PayPal,Pending
T0696,7/24/2022,C4540,Headphones,6,-52.565,PayPal,Failed
T0697,7/24/2022,Unknown,Headphones,8,126.31,Credit Card,Completed
T0698,1/23/2022,C1771,Tablet,169,320.65,Credit Card,Completed
T0699,7/24/2022,C427,Coffee Machine,8,-485.34,PayPal,Completed
T0700,7/24/2022,C2013,Laptop,725,56.16,PayPal,Pending
T0701,12/4/2022,C1296,Headphones,-5,200.84,PayPal,Completed
T0702,7/24/2022,C2393,Headphones,-8,-448.19,PayPal,Completed
T0703,7/24/2022,C2592,Coffee Machine,-3,-908.86,Credit Card,Failed
T0704,7/24/2022,C2161,Headphones,-10,73.97,PayPal,Failed
T0706,7/24/2022,C679,Headphones,-10,-52.565,Credit Card,Completed
T0707,7/24/2022,C2987,Laptop,5,55.875,Credit Card,Completed
T0708,10/10/2023,C919,Tablet,163,119.55,Cash,Completed
T0709,7/24/2022,C3375,Smartphone,4,634.75,Cash,Completed
T0710,7/24/2022,C188,Smartphone,-1,786.97,PayPal,Completed
T0711,7/24/2022,C3617,Laptop,714,-712.03,Credit Card,Completed
T0712,7/24/2022,C3751,Smartphone,-4,-528.49,Credit Card,Failed
T0713,1/20/2022,C675,Headphones,8,808.57,PayPal,Completed
T0714,7/24/2022,C1398,Coffee Machine,5,-53.65,Cash,Completed
T0715,7/24/2022,C2122,Smartphone,816,62.87,PayPal,Completed
T0716,7/24/2022,C1574,Laptop,6,85.55,Credit Card,Failed
T0717,7/24/2022,C3910,Tablet,-9,-547.64,Credit Card,Completed
T0718,7/24/2022,C385,Smartphone,346,253.77,Credit Card,Completed
T0719,7/24/2022,C1497,Tablet,602,438.71,Credit Card,Failed
T0721,10/14/2023,C1241,Tablet,-10,-58.515,PayPal,Completed
T0722,7/24/2022,Unknown,Headphones,830,-414.62,PayPal,Completed
T0723,7/24/2022,C3145,Coffee Machine,7,-909.52,Credit Card,Pending
T0724,7/24/2022,C1435,Headphones,231,-52.565,Cash,Completed
T0725,7/24/2022,C4360,Tablet,513,-58.515,Credit Card,Failed
T0726,10/27/2020,Unknown,Tablet,6,-699.25,PayPal,Completed
T0727,7/12/2024,C396,Headphones,1,-52.565,Credit Card,Completed
T0728,2/10/2022,C718,Coffee Machine,-3,-53.65,PayPal,Completed
T0729,7/24/2022,C1747,Tablet,2,783.94,PayPal,Completed
T0730,5/13/2023,C2468,Tablet,-10,-58.515,PayPal,Completed
T0731,7/24/2022,C1821,Smartphone,-7,62.87,Credit Card,Failed
T0732,7/24/2022,C391,Coffee Machine,-6,57.98,Cash,Completed
T0733,7/24/2022,C2720,Coffee Machine,6,-53.65,Cash,Completed
T0734,3/3/2022,C3468,Tablet,803,-452.13,Credit Card,Completed
T0735,12/15/2024,C4246,Coffee Machine,8,-350.64,Credit Card,Completed
T0736,9/21/2024,C791,Tablet,6,-484.22,Credit Card,Failed
T0737,7/24/2022,C2027,Smartphone,592,-974.75,PayPal,Completed
T0738,5/13/2020,C2824,Laptop,-4,348.36,PayPal,Completed
T0739,7/24/2022,Unknown,Smartphone,4,313.54,Credit Card,Completed
T0740,7/24/2022,C2895,Headphones,502,-704.61,Credit Card,Completed
T0741,7/24/2022,C1609,Smartphone,-10,-205.16,Cash,Failed
T0742,7/24/2022,C1854,Coffee Machine,994,-487.52,Cash,Completed
T0744,5/1/2020,C219,Tablet,9,-50.7,Credit Card,Completed
T0745,2/6/2022,C4787,Laptop,917,55.875,PayPal,Pending
T0746,7/24/2022,C594,Tablet,-1,-755.08,Credit Card,Pending
T0747,1/22/2020,C4819,Smartphone,6,580.58,PayPal,Completed
T0748,7/24/2022,C1267,Tablet,3,-58.515,Credit Card,Failed
T0749,11/3/2023,C3051,Coffee Machine,1,532.78,Credit Card,Pending
T0750,7/24/2022,C4706,Laptop,-2,-152.24,PayPal,Failed
T0751,7/24/2022,C4353,Headphones,6,-450.08,Cash,Completed
T0752,7/24/2022,C486,Smartphone,2,62.87,PayPal,Completed
T0753,3/16/2024,C1843,Smartphone,8,-121.93,Cash,Completed
T0754,7/24/2022,C2091,Headphones,5,625.32,PayPal,Pending
T0755,7/24/2022,C923,Smartphone,929,-57.5,PayPal,Completed
T0756,7/24/2022,C4014,Coffee Machine,6,562.71,PayPal,Failed
T0757,7/24/2022,C778,Smartphone,6,380.24,PayPal,Pending
T0758,7/24/2022,C3175,Headphones,851,-975.39,Credit Card,Completed
T0759,7/24/2022,C2095,Coffee Machine,4,-153.56,PayPal,Failed
T0760,7/24/2022,C4296,Headphones,715,-559.36,PayPal,Pending
T0761,7/24/2022,C2203,Laptop,6,55.875,Credit Card,Completed
T0762,7/24/2022,C3048,Coffee Machine,292,260,Credit Card,Completed
T0763,3/20/2021,C2880,Headphones,-3,626,Cash,Completed
T0764,7/24/2022,C3968,Coffee Machine,-9,-53.65,PayPal,Failed
T0765,7/24/2022,C462,Headphones,970,-132.8,Credit Card,Completed
T0766,9/8/2022,Unknown,Headphones,5,320.49,Credit Card,Completed
T0767,3/6/2021,C3584,Headphones,6,666.01,PayPal,Pending
T0768,7/24/2022,C1080,Coffee Machine,-9,-273.43,Credit Card,Completed
T0769,7/24/2022,C2289,Headphones,10,-52.565,PayPal,Completed
T0770,7/24/2022,C3242,Coffee Machine,5,440.06,Credit Card,Completed
