transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale,Product Name
1474,2022-05-15,20:49:00,84,Female,26.0,Clothing,3.0,500.0,255.0,1500.0,Hoodie
603,2022-04-18,20:17:00,95,Female,40.0,Clothing,3.0,30.0,14.1,90.0,Skirt
661,2022-08-05,22:09:00,10,Female,44.0,Clothing,4.0,25.0,7.0,100.0,Jacket
1603,2023-12-04,20:50:00,132,Female,40.0,Clothing,3.0,30.0,13.2,90.0,Sneakers
1661,2023-07-07,19:18:00,20,Female,44.0,Clothing,4.0,25.0,6.25,100.0,Casual Shirt
143,2023-02-11,22:20:00,118,Female,45.0,Clothing,1.0,50.0,27.5,50.0,Skirt
515,2022-02-13,20:47:00,71,Female,49.0,Clothing,3.0,300.0,75.0,900.0,Trousers
1143,2023-05-01,21:10:00,23,Female,45.0,Clothing,1.0,50.0,15.0,50.0,Jacket
1515,2023-02-04,21:49:00,107,Female,49.0,Clothing,3.0,300.0,135.0,900.0,Jacket
304,2023-03-23,18:35:00,59,Female,37.0,Electronics,2.0,30.0,15.6,60.0,Laptop
676,2023-07-10,22:13:00,80,Male,63.0,Electronics,3.0,500.0,205.0,1500.0,Headphones
686,2022-01-06,17:14:00,68,Female,28.0,Electronics,4.0,50.0,23.5,200.0,Monitor
698,2022-03-17,20:56:00,116,Female,64.0,Electronics,1.0,300.0,123.0,300.0,Wireless Mouse
1304,2022-09-26,22:19:00,4,Female,37.0,Electronics,2.0,30.0,9.3,60.0,Monitor
1676,2023-09-21,20:22:00,91,Male,63.0,Electronics,3.0,500.0,210.0,1500.0,Smartwatch
1686,2023-12-10,20:41:00,151,Female,28.0,Electronics,4.0,50.0,26.0,200.0,Keyboard
1698,2022-04-07,21:50:00,146,Female,64.0,Electronics,1.0,300.0,105.0,300.0,Monitor
709,2022-09-22,22:32:00,61,Female,19.0,Electronics,2.0,500.0,140.0,1000.0,Laptop
1709,2023-09-13,20:22:00,97,Female,19.0,Electronics,2.0,500.0,185.0,1000.0,Smartwatch
114,2022-04-17,20:57:00,92,Female,22.0,Beauty,4.0,25.0,9.25,100.0,Hair Serum
359,2022-12-15,21:49:00,122,Male,50.0,Clothing,1.0,50.0,22.5,50.0,Dress
1114,2022-08-18,22:19:00,100,Female,22.0,Beauty,4.0,25.0,12.0,100.0,Hair Serum
1359,2022-05-17,22:21:00,55,Male,50.0,Clothing,1.0,50.0,19.0,50.0,Dress
773,2023-01-14,19:10:00,3,Male,25.0,Electronics,4.0,500.0,175.0,2000.0,Smartphone
1773,2023-12-12,18:50:00,80,Male,25.0,Electronics,4.0,500.0,165.0,2000.0,Keyboard
127,2023-05-20,19:37:00,40,Female,33.0,Clothing,2.0,25.0,7.5,50.0,Dress
213,2023-08-13,20:48:00,113,Male,27.0,Beauty,3.0,500.0,275.0,1500.0,Foundation
487,2023-04-09,21:03:00,36,Male,44.0,Clothing,4.0,500.0,235.0,2000.0,Jacket
495,2022-06-24,21:06:00,131,Male,24.0,Beauty,2.0,30.0,11.7,60.0,Shampoo
605,2023-10-19,22:24:00,76,Male,37.0,Electronics,2.0,500.0,180.0,1000.0,Keyboard
1127,2022-03-15,19:26:00,87,Female,33.0,Clothing,2.0,25.0,13.0,50.0,Hoodie
1213,2023-06-21,17:23:00,41,Male,27.0,Beauty,3.0,500.0,185.0,1500.0,Sunscreen
1487,2023-02-01,19:01:00,131,Male,44.0,Clothing,4.0,500.0,140.0,2000.0,Dress
1495,2023-03-14,22:37:00,113,Male,24.0,Beauty,2.0,30.0,16.2,60.0,Face Wash
1605,2022-01-24,19:39:00,2,Male,37.0,Electronics,2.0,500.0,165.0,1000.0,Tablet
105,2023-06-18,18:05:00,82,Female,22.0,Electronics,1.0,500.0,230.0,500.0,Keyboard
299,2023-01-25,20:03:00,76,Male,61.0,Electronics,2.0,500.0,230.0,1000.0,Tablet
934,2022-11-22,18:20:00,111,Male,30.0,Beauty,1.0,500.0,240.0,500.0,Lipstick
1105,2022-11-12,19:09:00,19,Female,22.0,Electronics,1.0,500.0,270.0,500.0,Wireless Mouse
1299,2022-05-08,18:58:00,11,Male,61.0,Electronics,2.0,500.0,250.0,1000.0,Keyboard
1934,2022-09-08,17:06:00,69,Male,30.0,Beauty,1.0,500.0,150.0,500.0,Shampoo
270,2022-12-17,17:46:00,84,Male,43.0,Electronics,1.0,300.0,117.0,300.0,Smartwatch
338,2022-02-05,21:26:00,44,Male,54.0,Beauty,2.0,50.0,20.0,100.0,Face Wash
543,2022-04-16,20:30:00,121,Male,49.0,Beauty,2.0,300.0,75.0,600.0,Sunscreen
1270,2022-08-25,22:54:00,84,Male,43.0,Electronics,1.0,300.0,108.0,300.0,Bluetooth Speaker
1338,2022-01-25,19:55:00,31,Male,54.0,Beauty,2.0,50.0,19.0,100.0,Sunscreen
1543,2022-10-03,22:40:00,73,Male,49.0,Beauty,2.0,300.0,123.0,600.0,Moisturizer
557,2023-09-27,20:01:00,155,Female,20.0,Beauty,3.0,30.0,12.9,90.0,Moisturizer
702,2023-03-03,17:18:00,66,Female,60.0,Clothing,2.0,300.0,78.0,600.0,T-Shirt
864,2023-07-31,22:16:00,139,Female,51.0,Electronics,1.0,500.0,215.0,500.0,Wireless Mouse
1557,2022-08-04,17:01:00,14,Female,20.0,Beauty,3.0,30.0,10.2,90.0,Moisturizer
1702,2023-07-31,21:54:00,102,Female,60.0,Clothing,2.0,300.0,87.0,600.0,T-Shirt
1864,2023-04-30,21:00:00,112,Female,51.0,Electronics,1.0,500.0,190.0,500.0,Monitor
254,2022-12-14,22:45:00,104,Male,41.0,Electronics,1.0,500.0,165.0,500.0,Smartphone
295,2022-02-01,20:23:00,80,Female,27.0,Beauty,3.0,300.0,105.0,900.0,Sunscreen
457,2022-11-28,22:49:00,38,Female,58.0,Beauty,3.0,300.0,147.0,900.0,Hair Serum
668,2022-06-17,20:33:00,135,Female,62.0,Electronics,3.0,50.0,24.5,150.0,Tablet
850,2023-09-14,19:01:00,58,Female,26.0,Beauty,2.0,500.0,235.0,1000.0,Lipstick
1254,2023-04-12,18:24:00,86,Male,41.0,Electronics,1.0,500.0,180.0,500.0,Monitor
1295,2023-11-04,19:28:00,86,Female,27.0,Beauty,3.0,300.0,81.0,900.0,Body Lotion
1457,2023-03-25,21:31:00,140,Female,58.0,Beauty,3.0,300.0,108.0,900.0,Lipstick
1668,2023-03-13,21:40:00,132,Female,62.0,Electronics,3.0,50.0,14.0,150.0,Smartwatch
1850,2022-02-16,20:44:00,154,Female,26.0,Beauty,2.0,500.0,240.0,1000.0,Sunscreen
541,2022-12-25,18:37:00,39,Male,56.0,Beauty,1.0,500.0,215.0,500.0,Moisturizer
980,2022-10-14,19:51:00,147,Female,31.0,Electronics,3.0,25.0,12.5,75.0,Laptop
1541,2023-10-02,22:17:00,57,Male,56.0,Beauty,1.0,500.0,195.0,500.0,Shampoo
1980,2023-08-23,20:30:00,112,Female,31.0,Electronics,3.0,25.0,6.5,75.0,Smartphone
262,2023-09-15,20:33:00,30,Female,32.0,Beauty,4.0,30.0,12.6,120.0,Moisturizer
467,2022-01-24,22:39:00,151,Female,53.0,Electronics,3.0,50.0,14.5,150.0,Keyboard
1262,2022-08-13,20:33:00,127,Female,32.0,Beauty,4.0,30.0,8.4,120.0,Face Cream
1467,2023-08-13,19:31:00,89,Female,53.0,Electronics,3.0,50.0,14.0,150.0,Monitor
463,2023-01-29,20:22:00,55,Female,54.0,Beauty,3.0,500.0,175.0,1500.0,Body Lotion
1463,2022-07-29,19:45:00,98,Female,54.0,Beauty,3.0,500.0,170.0,1500.0,Perfume
598,2022-06-23,17:02:00,7,Male,37.0,Beauty,4.0,30.0,11.1,120.0,Shampoo
667,2022-12-01,18:46:00,22,Female,29.0,Electronics,1.0,500.0,190.0,500.0,Tablet
672,2022-02-17,19:44:00,1,Female,34.0,Beauty,2.0,50.0,27.5,100.0,Body Lotion
1598,2023-01-15,19:17:00,126,Male,37.0,Beauty,4.0,30.0,9.9,120.0,Face Wash
1667,2022-07-04,19:09:00,40,Female,29.0,Electronics,1.0,500.0,125.0,500.0,Laptop
1672,2023-03-28,22:34:00,87,Female,34.0,Beauty,2.0,50.0,15.5,100.0,Lipstick
949,2023-06-20,20:28:00,21,Female,41.0,Electronics,2.0,25.0,9.0,50.0,Laptop
1949,2022-11-11,20:24:00,105,Female,41.0,Electronics,2.0,25.0,12.5,50.0,Power Bank
27,2023-12-14,19:44:00,39,Female,38.0,Beauty,2.0,25.0,8.25,50.0,Body Lotion
347,2022-03-26,19:31:00,26,Male,42.0,Electronics,1.0,25.0,7.0,25.0,Power Bank
687,2022-06-27,17:14:00,86,Female,53.0,Electronics,1.0,300.0,150.0,300.0,Power Bank
1027,2022-04-30,21:00:00,131,Female,38.0,Beauty,2.0,25.0,7.5,50.0,Moisturizer
1347,2023-11-21,21:55:00,7,Male,42.0,Electronics,1.0,25.0,13.0,25.0,Laptop
1687,2023-02-17,22:27:00,102,Female,53.0,Electronics,1.0,300.0,81.0,300.0,Tablet
549,2022-11-03,19:39:00,114,Female,50.0,Beauty,2.0,50.0,12.5,100.0,Hair Serum
675,2023-07-19,18:10:00,26,Female,45.0,Clothing,2.0,30.0,15.9,60.0,Dress
730,2022-02-20,19:38:00,131,Female,36.0,Clothing,2.0,25.0,13.25,50.0,Hoodie
798,2023-01-20,21:19:00,73,Male,61.0,Clothing,1.0,50.0,15.0,50.0,Jeans
1549,2023-11-15,19:25:00,109,Female,50.0,Beauty,2.0,50.0,14.5,100.0,Hair Serum
1675,2022-05-17,19:55:00,152,Female,45.0,Clothing,2.0,30.0,16.2,60.0,Jeans
1730,2023-08-14,19:17:00,116,Female,36.0,Clothing,2.0,25.0,10.75,50.0,Jacket
1798,2023-07-18,20:26:00,96,Male,61.0,Clothing,1.0,50.0,20.0,50.0,Sneakers
13,2023-02-08,17:43:00,106,Male,22.0,Electronics,3.0,500.0,245.0,1500.0,Wireless Mouse
35,2022-10-29,17:30:00,122,Female,58.0,Beauty,3.0,300.0,126.0,900.0,Foundation
140,2022-07-07,20:20:00,61,Male,38.0,Electronics,1.0,30.0,14.4,30.0,Bluetooth Speaker
206,2022-09-02,18:18:00,31,Male,61.0,Clothing,1.0,25.0,11.75,25.0,Jeans
261,2022-02-06,17:48:00,16,Male,21.0,Clothing,2.0,25.0,8.25,50.0,Skirt
279,2023-08-10,17:29:00,38,Male,50.0,Clothing,1.0,500.0,210.0,500.0,T-Shirt
308,2022-03-31,19:12:00,130,Female,34.0,Beauty,4.0,300.0,126.0,1200.0,Moisturizer
418,2022-04-01,18:05:00,95,Female,60.0,Electronics,2.0,500.0,155.0,1000.0,Power Bank
1013,2022-07-16,19:38:00,111,Male,22.0,Electronics,3.0,500.0,200.0,1500.0,Headphones
1035,2023-04-26,21:56:00,52,Female,58.0,Beauty,3.0,300.0,105.0,900.0,Hair Serum
1140,2022-05-22,19:26:00,154,Male,38.0,Electronics,1.0,30.0,15.9,30.0,Bluetooth Speaker
1206,2023-05-14,19:45:00,68,Male,61.0,Clothing,1.0,25.0,8.5,25.0,Dress
1261,2022-09-27,21:19:00,116,Male,21.0,Clothing,2.0,25.0,6.25,50.0,Trousers
1279,2022-04-21,22:55:00,116,Male,50.0,Clothing,1.0,500.0,170.0,500.0,Skirt
1308,2023-06-19,22:39:00,91,Female,34.0,Beauty,4.0,300.0,150.0,1200.0,Body Lotion
1418,2022-09-17,18:19:00,68,Female,60.0,Electronics,2.0,500.0,215.0,1000.0,Headphones
612,2022-02-23,19:06:00,77,Female,61.0,Electronics,1.0,500.0,235.0,500.0,Smartwatch
875,2023-11-30,21:47:00,134,Female,51.0,Electronics,4.0,500.0,135.0,2000.0,Keyboard
1612,2022-12-18,21:14:00,140,Female,61.0,Electronics,1.0,500.0,230.0,500.0,Smartphone
1875,2022-06-03,22:42:00,141,Female,51.0,Electronics,4.0,500.0,165.0,2000.0,Monitor
430,2023-05-23,18:36:00,100,Female,43.0,Electronics,3.0,300.0,153.0,900.0,Power Bank
633,2023-07-06,22:20:00,35,Male,39.0,Beauty,4.0,30.0,12.3,120.0,Body Lotion
1430,2023-10-31,18:25:00,22,Female,43.0,Electronics,3.0,300.0,132.0,900.0,Monitor
1633,2022-12-31,18:18:00,152,Male,39.0,Beauty,4.0,30.0,11.4,120.0,Lipstick
125,2022-09-28,18:48:00,137,Male,48.0,Clothing,2.0,50.0,19.0,100.0,Jeans
716,2023-08-13,19:51:00,137,Female,60.0,Clothing,4.0,300.0,108.0,1200.0,Sweater
790,2023-04-13,20:47:00,29,Male,62.0,Clothing,1.0,25.0,9.25,25.0,Dress
960,2023-03-29,19:01:00,134,Male,59.0,Clothing,2.0,30.0,14.4,60.0,Skirt
1125,2023-11-12,17:51:00,79,Male,48.0,Clothing,2.0,50.0,21.5,100.0,Jeans
1716,2022-02-12,19:16:00,39,Female,60.0,Clothing,4.0,300.0,87.0,1200.0,Jacket
1790,2023-05-14,20:52:00,147,Male,62.0,Clothing,1.0,25.0,7.5,25.0,T-Shirt
1960,2022-06-29,22:04:00,67,Male,59.0,Clothing,2.0,30.0,13.2,60.0,T-Shirt
259,2023-03-11,20:26:00,93,Female,45.0,Clothing,4.0,50.0,22.5,200.0,Dress
443,2023-09-19,20:25:00,98,Male,29.0,Clothing,2.0,300.0,114.0,600.0,Sweater
529,2022-11-29,17:43:00,46,Female,35.0,Clothing,3.0,50.0,20.5,150.0,Jeans
563,2022-12-21,18:40:00,150,Male,20.0,Clothing,2.0,30.0,16.2,60.0,Jeans
1259,2022-11-03,17:31:00,105,Female,45.0,Clothing,4.0,50.0,21.0,200.0,Sneakers
1443,2022-06-18,19:37:00,81,Male,29.0,Clothing,2.0,300.0,147.0,600.0,Casual Shirt
1529,2022-09-17,22:38:00,105,Female,35.0,Clothing,3.0,50.0,17.0,150.0,Jacket
1563,2022-10-13,17:44:00,22,Male,20.0,Clothing,2.0,30.0,15.3,60.0,Skirt
801,2022-12-01,17:14:00,153,Male,21.0,Clothing,4.0,50.0,19.0,200.0,Sweater
1801,2022-07-10,22:01:00,148,Male,21.0,Clothing,4.0,50.0,13.5,200.0,Hoodie
160,2022-07-20,17:08:00,127,Female,43.0,Clothing,2.0,50.0,26.5,100.0,Casual Shirt
508,2023-07-05,22:52:00,32,Male,58.0,Beauty,2.0,300.0,123.0,600.0,Face Wash
807,2023-01-26,19:49:00,91,Female,50.0,Electronics,4.0,50.0,15.5,200.0,Monitor
1160,2023-08-20,19:20:00,105,Female,43.0,Clothing,2.0,50.0,14.0,100.0,Jacket
1508,2022-04-08,20:32:00,90,Male,58.0,Beauty,2.0,300.0,81.0,600.0,Face Wash
1807,2022-08-04,22:15:00,19,Female,50.0,Electronics,4.0,50.0,22.0,200.0,Headphones
511,2023-12-23,18:19:00,146,Male,45.0,Beauty,2.0,50.0,24.5,100.0,Hair Serum
521,2023-10-28,19:56:00,133,Female,47.0,Clothing,4.0,30.0,8.7,120.0,Trousers
695,2022-04-03,22:12:00,52,Female,22.0,Electronics,3.0,50.0,21.0,150.0,Wireless Mouse
816,2023-09-27,19:29:00,133,Male,47.0,Beauty,2.0,500.0,240.0,1000.0,Moisturizer
1511,2022-04-09,21:36:00,45,Male,45.0,Beauty,2.0,50.0,13.5,100.0,Face Cream
1521,2023-07-23,19:08:00,30,Female,47.0,Clothing,4.0,30.0,12.9,120.0,Hoodie
1695,2023-09-21,20:51:00,85,Female,22.0,Electronics,3.0,50.0,23.0,150.0,Smartwatch
1816,2022-06-17,22:30:00,52,Male,47.0,Beauty,2.0,500.0,245.0,1000.0,Hair Serum
217,2022-05-02,17:01:00,17,Female,35.0,Electronics,4.0,50.0,26.5,200.0,Keyboard
384,2022-04-10,19:53:00,127,Male,55.0,Clothing,1.0,500.0,145.0,500.0,Sneakers
1217,2023-10-16,19:28:00,70,Female,35.0,Electronics,4.0,50.0,18.0,200.0,Bluetooth Speaker
1384,2023-12-17,20:23:00,106,Male,55.0,Clothing,1.0,500.0,260.0,500.0,Jeans
648,2023-02-23,18:13:00,41,Male,53.0,Beauty,4.0,300.0,138.0,1200.0,Body Lotion
926,2023-10-06,22:53:00,53,Male,22.0,Electronics,1.0,30.0,15.6,30.0,Power Bank
1648,2023-07-10,17:18:00,16,Male,53.0,Beauty,4.0,300.0,87.0,1200.0,Body Lotion
1926,2023-08-07,20:22:00,74,Male,22.0,Electronics,1.0,30.0,9.6,30.0,Smartphone
285,2023-12-01,18:14:00,107,Female,31.0,Electronics,1.0,25.0,13.5,25.0,Wireless Mouse
427,2023-11-16,21:26:00,120,Male,25.0,Electronics,1.0,25.0,11.75,25.0,Tablet
569,2022-04-29,20:49:00,132,Male,52.0,Electronics,4.0,50.0,19.0,200.0,Smartwatch
570,2022-06-09,22:53:00,91,Male,49.0,Clothing,1.0,500.0,185.0,500.0,Jeans
630,2023-03-21,17:29:00,94,Male,42.0,Clothing,2.0,50.0,25.5,100.0,Sweater
957,2023-06-19,19:00:00,105,Female,60.0,Electronics,4.0,30.0,9.3,120.0,Headphones
1285,2023-06-01,21:55:00,130,Female,31.0,Electronics,1.0,25.0,12.25,25.0,Smartwatch
1427,2023-07-15,18:36:00,92,Male,25.0,Electronics,1.0,25.0,11.5,25.0,Monitor
1569,2023-11-30,21:07:00,35,Male,52.0,Electronics,4.0,50.0,18.0,200.0,Smartphone
1570,2023-06-15,22:32:00,109,Male,49.0,Clothing,1.0,500.0,170.0,500.0,T-Shirt
1630,2022-05-22,17:22:00,95,Male,42.0,Clothing,2.0,50.0,16.0,100.0,Hoodie
1957,2022-10-25,19:00:00,75,Female,60.0,Electronics,4.0,30.0,14.7,120.0,Smartwatch
635,2022-12-04,21:03:00,89,Female,63.0,Electronics,3.0,300.0,129.0,900.0,Laptop
1635,2023-04-17,18:08:00,36,Female,63.0,Electronics,3.0,300.0,159.0,900.0,Monitor
29,2022-03-08,20:10:00,31,Female,42.0,Electronics,1.0,30.0,13.5,30.0,Smartwatch
277,2023-07-03,22:10:00,139,Male,36.0,Clothing,4.0,25.0,12.25,100.0,Jeans
859,2022-09-20,21:52:00,46,Female,56.0,Electronics,3.0,500.0,190.0,1500.0,Power Bank
1029,2023-07-18,19:23:00,117,Female,42.0,Electronics,1.0,30.0,12.3,30.0,Smartwatch
1277,2023-10-17,21:20:00,80,Male,36.0,Clothing,4.0,25.0,12.75,100.0,Trousers
1859,2022-09-14,20:58:00,32,Female,56.0,Electronics,3.0,500.0,205.0,1500.0,Smartwatch
638,2023-01-10,19:52:00,154,Male,46.0,Electronics,1.0,500.0,190.0,500.0,Smartwatch
823,2023-12-03,17:42:00,66,Female,56.0,Electronics,2.0,50.0,25.0,100.0,Bluetooth Speaker
956,2023-04-24,21:50:00,140,Male,30.0,Clothing,3.0,500.0,135.0,1500.0,Jacket
981,2022-02-05,21:08:00,5,Female,30.0,Electronics,2.0,30.0,12.9,60.0,Monitor
1638,2022-08-13,18:26:00,37,Male,46.0,Electronics,1.0,500.0,155.0,500.0,Smartphone
1823,2022-11-08,22:28:00,58,Female,56.0,Electronics,2.0,50.0,26.5,100.0,Tablet
1956,2023-06-01,20:40:00,62,Male,30.0,Clothing,3.0,500.0,170.0,1500.0,Jacket
1981,2022-06-05,22:50:00,19,Female,30.0,Electronics,2.0,30.0,11.7,60.0,Laptop
219,2023-09-16,22:34:00,79,Female,53.0,Electronics,3.0,30.0,10.2,90.0,Power Bank
1219,2022-11-02,21:47:00,149,Female,53.0,Electronics,3.0,30.0,11.1,90.0,Tablet
73,2022-01-14,21:47:00,42,Male,29.0,Electronics,3.0,30.0,9.0,90.0,Laptop
162,2023-04-11,19:37:00,118,Male,39.0,Clothing,2.0,30.0,9.0,60.0,Jeans
306,2022-01-04,22:05:00,148,Male,54.0,Electronics,1.0,50.0,26.5,50.0,Smartphone
725,2023-09-21,20:32:00,2,Male,61.0,Electronics,1.0,300.0,153.0,300.0,Laptop
880,2023-09-26,20:13:00,63,Male,22.0,Beauty,2.0,500.0,175.0,1000.0,Face Cream
992,2023-10-15,19:34:00,134,Female,57.0,Electronics,2.0,30.0,7.8,60.0,Bluetooth Speaker
1073,2022-02-21,18:16:00,82,Male,29.0,Electronics,3.0,30.0,15.3,90.0,Smartwatch
1162,2022-07-13,17:08:00,101,Male,39.0,Clothing,2.0,30.0,12.6,60.0,Trousers
1306,2023-11-11,20:57:00,122,Male,54.0,Electronics,1.0,50.0,18.5,50.0,Bluetooth Speaker
1725,2022-05-16,21:02:00,109,Male,61.0,Electronics,1.0,300.0,105.0,300.0,Smartphone
1880,2023-06-14,20:03:00,37,Male,22.0,Beauty,2.0,500.0,175.0,1000.0,Perfume
1992,2023-05-19,21:35:00,70,Female,57.0,Electronics,2.0,30.0,8.7,60.0,Tablet
597,2022-11-01,19:29:00,84,Male,22.0,Beauty,4.0,300.0,111.0,1200.0,Face Cream
622,2022-10-16,22:00:00,155,Female,49.0,Beauty,3.0,25.0,6.25,75.0,Perfume
1597,2023-08-28,18:21:00,32,Male,22.0,Beauty,4.0,300.0,78.0,1200.0,Face Wash
1622,2023-04-22,21:28:00,54,Female,49.0,Beauty,3.0,25.0,11.75,75.0,Foundation
116,2023-06-22,20:04:00,58,Female,23.0,Clothing,1.0,30.0,15.0,30.0,Jeans
364,2022-06-07,19:06:00,98,Female,19.0,Beauty,1.0,500.0,200.0,500.0,Shampoo
368,2023-01-31,21:11:00,90,Female,56.0,Clothing,4.0,300.0,132.0,1200.0,Sweater
1116,2022-08-15,22:26:00,145,Female,23.0,Clothing,1.0,30.0,12.3,30.0,Sweater
1364,2023-09-23,17:04:00,72,Female,19.0,Beauty,1.0,500.0,250.0,500.0,Body Lotion
1368,2022-03-08,21:29:00,145,Female,56.0,Clothing,4.0,300.0,132.0,1200.0,Casual Shirt
50,2022-03-29,18:51:00,71,Female,27.0,Beauty,3.0,25.0,10.5,75.0,Sunscreen
479,2022-11-03,21:35:00,90,Male,52.0,Electronics,4.0,300.0,105.0,1200.0,Headphones
804,2023-12-11,17:12:00,99,Male,42.0,Electronics,1.0,30.0,10.8,30.0,Keyboard
1050,2022-12-10,20:15:00,24,Female,27.0,Beauty,3.0,25.0,11.25,75.0,Foundation
1479,2022-05-31,22:24:00,108,Male,52.0,Electronics,4.0,300.0,162.0,1200.0,Smartwatch
1804,2023-01-10,22:46:00,74,Male,42.0,Electronics,1.0,30.0,14.7,30.0,Monitor
92,2022-03-21,19:41:00,10,Female,51.0,Electronics,4.0,30.0,8.7,120.0,Smartphone
282,2023-10-05,17:39:00,10,Female,64.0,Electronics,4.0,50.0,56.0,200.0,Power Bank
718,2023-11-02,20:25:00,154,Female,59.0,Beauty,3.0,25.0,25.0,75.0,Moisturizer
1092,2022-05-03,20:15:00,58,Female,51.0,Electronics,4.0,30.0,31.5,120.0,Keyboard
1282,2023-02-20,20:05:00,23,Female,64.0,Electronics,4.0,50.0,48.5,200.0,Smartphone
1718,2023-10-25,19:03:00,20,Female,59.0,Beauty,3.0,25.0,25.5,75.0,Face Cream
617,2022-08-06,19:12:00,30,Male,34.0,Electronics,1.0,30.0,28.5,30.0,Keyboard
624,2022-02-05,19:08:00,48,Female,34.0,Beauty,3.0,300.0,342.0,900.0,Face Wash
825,2022-01-08,17:27:00,51,Female,46.0,Beauty,1.0,25.0,27.25,25.0,Face Wash
1617,2022-05-01,17:09:00,77,Male,34.0,Electronics,1.0,30.0,35.1,30.0,Headphones
1624,2022-11-18,20:48:00,121,Female,34.0,Beauty,3.0,300.0,363.0,900.0,Hair Serum
1825,2023-08-30,18:34:00,105,Female,46.0,Beauty,1.0,25.0,27.0,25.0,Hair Serum
568,2023-08-11,20:03:00,32,Female,51.0,Electronics,1.0,300.0,372.0,300.0,Headphones
671,2023-09-23,19:51:00,2,Male,62.0,Electronics,3.0,50.0,61.5,150.0,Headphones
756,2023-07-17,20:33:00,4,Female,62.0,Electronics,4.0,300.0,333.0,1200.0,Bluetooth Speaker
815,2023-04-05,21:15:00,139,Female,51.0,Clothing,3.0,25.0,23.75,75.0,Trousers
1568,2022-10-09,22:34:00,51,Female,51.0,Electronics,1.0,300.0,336.0,300.0,Laptop
1671,2023-02-28,20:55:00,47,Male,62.0,Electronics,3.0,50.0,62.5,150.0,Headphones
1756,2022-05-12,22:16:00,119,Female,62.0,Electronics,4.0,300.0,297.0,1200.0,Laptop
1815,2023-05-24,22:19:00,6,Female,51.0,Clothing,3.0,25.0,30.5,75.0,Dress
146,2022-11-10,22:01:00,74,Male,38.0,Clothing,4.0,50.0,49.0,200.0,Trousers
263,2022-05-04,21:48:00,133,Male,23.0,Beauty,2.0,30.0,34.8,60.0,Sunscreen
704,2023-09-11,22:40:00,141,Female,62.0,Clothing,3.0,30.0,34.8,90.0,Casual Shirt
1146,2023-10-09,21:11:00,52,Male,38.0,Clothing,4.0,50.0,60.0,200.0,Hoodie
1263,2022-09-07,20:49:00,47,Male,23.0,Beauty,2.0,30.0,35.4,60.0,Face Wash
1704,2022-09-16,20:07:00,155,Female,62.0,Clothing,3.0,30.0,30.3,90.0,Trousers
476,2023-12-12,18:31:00,131,Female,27.0,Clothing,4.0,500.0,570.0,2000.0,Casual Shirt
733,2022-10-25,21:07:00,143,Male,34.0,Beauty,1.0,30.0,28.5,30.0,Moisturizer
924,2022-09-17,22:18:00,151,Male,55.0,Beauty,2.0,50.0,55.0,100.0,Hair Serum
984,2023-11-20,19:29:00,83,Male,56.0,Clothing,1.0,500.0,480.0,500.0,Casual Shirt
1476,2022-11-11,22:27:00,130,Female,27.0,Clothing,4.0,500.0,555.0,2000.0,Trousers
1733,2023-09-03,20:52:00,146,Male,34.0,Beauty,1.0,30.0,36.6,30.0,Face Wash
1924,2022-11-28,22:25:00,107,Male,55.0,Beauty,2.0,50.0,54.5,100.0,Shampoo
1984,2023-09-09,20:10:00,126,Male,56.0,Clothing,1.0,500.0,530.0,500.0,Jeans
251,2022-09-15,21:00:00,141,Female,57.0,Beauty,4.0,50.0,62.5,200.0,Foundation
253,2022-09-30,21:26:00,66,Female,53.0,Clothing,4.0,500.0,525.0,2000.0,Sneakers
574,2023-09-17,20:12:00,24,Female,63.0,Electronics,2.0,25.0,24.75,50.0,Wireless Mouse
751,2023-11-08,19:58:00,115,Female,42.0,Clothing,2.0,25.0,24.75,50.0,Sweater
871,2023-11-02,23:00:00,57,Male,62.0,Beauty,2.0,30.0,33.9,60.0,Lipstick
1251,2022-09-11,21:08:00,137,Female,57.0,Beauty,4.0,50.0,57.5,200.0,Face Wash
1253,2023-12-03,19:58:00,108,Female,53.0,Clothing,4.0,500.0,605.0,2000.0,Hoodie
1574,2022-10-26,21:51:00,150,Female,63.0,Electronics,2.0,25.0,24.75,50.0,Keyboard
1751,2023-12-27,22:09:00,99,Female,42.0,Clothing,2.0,25.0,30.25,50.0,Skirt
1871,2022-09-26,18:39:00,41,Male,62.0,Beauty,2.0,30.0,30.6,60.0,Face Wash
200,2022-10-09,22:29:00,130,Male,27.0,Beauty,3.0,50.0,60.0,150.0,Shampoo
594,2023-09-07,21:49:00,72,Female,19.0,Electronics,2.0,300.0,291.0,600.0,Bluetooth Speaker
637,2022-12-02,18:54:00,21,Male,43.0,Clothing,2.0,300.0,321.0,600.0,Skirt
855,2022-11-21,19:43:00,13,Male,54.0,Beauty,1.0,25.0,25.75,25.0,Body Lotion
1200,2023-10-18,19:04:00,20,Male,27.0,Beauty,3.0,50.0,54.5,150.0,Moisturizer
1594,2023-10-01,19:02:00,31,Female,19.0,Electronics,2.0,300.0,345.0,600.0,Bluetooth Speaker
1637,2022-10-25,20:50:00,97,Male,43.0,Clothing,2.0,300.0,297.0,600.0,Jacket
1855,2023-12-27,21:15:00,44,Male,54.0,Beauty,1.0,25.0,31.25,25.0,Hair Serum
